TITULO;IMPACTO;TIEMPO_SOLUCION
Tipo de usuario: Base de datos Ambiente: Producción Aplicación: OPMDM Esquema ADMMDM Servidor:  10.121.107.38 / 10.121.107.39 / 10.121.107.40 Información enmascarada en el ambiente? NO Tipo de persona: Funcionario Cédula: 1007752640 Usuario: MSDIAZL Nombre: MARLON STEVEN DIAZ LOPEZ  Perfil: Desarrollador  Permisos especiales: PAQUETES,PROCEDIMIENTOS,FUNCIONES EXECUTE ADMMDM Vigencia (días): 5 días Fecha fin vigencia: Desde 26/11/2024 hasta 30/11/2024;Baja;30
IM/Codigo RQ: IM1214560 Nombre completo del funcionario que va a ejercer la tarea:  Nestor Alexander Rubio Valero Usuario de red: nrubio Código de empleado: 90009117 Base de datos y aplicativo al cual debe ingresar    MDM(OPMDM) ESQUEMA ADMMDM Permisos que requiere tener sobre la Base de Datos  Permisos DML (SELECT, UPDATE, INSERT, DELETE) sobre todos los objetos del esquema ADMMDM Instancia: OPMDM Esquema: ADMMDM Tiempo de duración del permiso:  3 Días Solicitante TI: Wilson Jair Rodriguez Leon Justificación de la solicitud  DESCRIPCIÓN: Se requiere realizar ejecución de scripts para realizar remediación de datos. ANÁLISIS Y SOLUCIÓN: No es viable ejecutar sentencias por medio de GAW ya que no es posible crear flujosBaseDatos en ClearQuest y la opción que reemplaza esta opción por Service Manager aún no se encuentra lista para atender cambios sobre la BD de OPMDM. Riesgo: Bajo;Baja;30
Solicitud de permisos para ejecutar Script sobre la BD OPACE, para el control de cambios para encendido de blobs Nombre completo del funcionario que va a ejercer la tarea: Carlos Yecith Cadena Garay Usuario de red:	ccadena Dias que se solicitan los permisos : 5 dias Código de empleado:	N/A Base de datos y aplicativo al cual debe ingresar:	BASE DE DATOS:OPACE  ESQUEMA:ADMESB  TABLAS:TODAS Permisos que requiere tener sobre la Base de Datos: Select,  Modificar, Eliminar, insertar Justificación de la solicitud: ejecutar Script sobre la BD OPACE,  para encendido de blobs en produccion Se adjuntan insert a ejecutar en la BD;Baja;30
Paso 1: realizar back up del artefacto que se encuentra en la ruta: PRY_PLANOS_SALIDA_2JobsCQ215758 - CDT_Desmaterializado Paso 2: desplegar dsx adjunto a la tarea con nombre : PRY_PLANOS_SALIDA_2JobsCQ215758 - CDT_Desmaterializado.zip en el proyecto : PRY_PLANOS_SALIDA_2;Baja;30
Solicito su amable ayuda actualizando el certificado del cliente Nexura en el datapower de produccion, esto con el fin de que el cliente pueda obtener sus recaudos.;Media;90
Mantenimiento periódico de la plataforma ISC, que consiste de depuración de instanacias y archivos temporales 2 veces al mes, con una duración de 5 horas, en horarios entre 8 y 3 de la mañana, esta actividad se coordina con las personas del proyecto para ralizar pruebas posterior a cada actividad.;Sin Definir;30
Buen día, Espero se encuentren bien, se requiere realizar la Modificación y creación del modo de asignación de roles empresariales para la aplicación OCCICLIENTE y TARJETA DE CREDITO DIGITAL,  las cual se encuentra integrada con IDM producción Quedamos atentos a sus comentarios. Gracias.;Baja;30
Se requiere renovar certificado FirmaDigital_IVR_BOC.cer  en datapower externo, este certicado tambien lo renueva NEXA para servicios de IVR, las pruebas se realizan de las dos partes. los certificados tienen fecha de vencimiento del 15 de Agosto;Media;90
Por favor realizar despliegue mediante la ejecución del flujo Jenkins, aplicación PFD: https://devops.bancodeoccidente.net/jenkins/job/SalesAndService/job/Multiproposito/job/Administracion_First_Data_PFD/job/Prod/job/Prod_AdministracionFirstData_Deploy_Backend/;Sin Definir;30
Se requiere realizar parchado de plataforma DP Interno con el objetivo se remediar vulnerabilidades.;Media;90
Bajar aplicaciones Alfyn e Intranet;Sin Definir;30
Parametrización de festivos en Bizagi https://help.bizagi.com/bpm-suite/es/index.html?holidays.htm  Guía para guardar o establecer los festivos dentro de la plataforma de Bizagi, se adjunta de igual forma dos pantallazos como guía;Sin Definir;30
Parametrización de festivos en Bizagi https://help.bizagi.com/bpm-suite/es/index.html?holidays.htm;Sin Definir;30
Configuración en plataforma occidivsas para que se pueda realizar el consumo del servicio de perfil (contact querybyspect);Media;90
"Paso 1: Por favor realizar Backup de las siguientes que esta en el proyecto PRY_PLANOS_SALIDA: PRY_PLANOS_SALIDA > Jobs > CQ105770 - Obligaciones > JOB > EXT >> JOB_DS_FECHA_ESTADO_SISCAR - Compiled OK << >> JOB_DS_FECHA_ESTADO_SIIF - Compiled OK << >> JOB_DS_FECHA_ESTADO_LEASING - Compiled OK << >> JOB_DS_FECHA_ESTADO_FLEXCUBE - Compiled OK << >> JOB_DS_FECHA_ESTADO_TARJETADE_CREDITO - Compiled OK << PRY_PLANOS_SALIDA > Jobs > CQ105770 - Obligaciones > JOB >> JOB_DS_OBLIGACIONES_VIGENTES_LEGADOS - Compiled OK << >> JOB_DS_OBLIGACIONES_VIGENTES - Compiled OK << >> JOB_DS_OBLIGACIONES_PRIMER_PAGO - Compiled OK << >> JOB_DS_OBLIGACIONES_CASTIGADAS - Compiled OK << >> JOB_DS_OBLIGACIONES_CON_CUPO_TARJETA - Compiled OK << >> JOB_DS_OBLIGACIONES_CANCELAS_CORTE - Compiled OK << >> JOB_DS_OBLIGACIONES_CANCELADAS - Compiled OK << >> JOB_1_TI_NT_105770_CUENTAS27 - Compiled OK << >> JOB_DS_ORA_OBLIGACIONES - Compiled OK << >> JOB_SF_OBLIGACIONES - Compiled OK << >> JOB_DS_OBLIGA_SISCAR - Compiled OK << >> JOB_DS_HOMOLOGACIONES - Compiled OK << PRY_PLANOS_SALIDA > Jobs > CQ105770 - Obligaciones > SEQUENCE >> SEQ_UNION_OBLIGACIONES - Compiled OK << >> SEQ_TABLAS_EXT - Compiled OK <<  Paso 2: En el proyecto PRY_PLANOS_SALIDA Instalar el siguiente archivo: Obligaciones.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/Ei_DWKoy6gFFvm-7s_kj5REBZu7D_Z_WlOlwBQ2BeLuP5g?e=mbnVK1""";Baja;30
"Paso 1: Por favor realizar backup de las siguiente rutas en el proyecto :PRY_PLANOS_SALIDA PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > JOB > CIFT > JOB   JOB_DS_AJUSTE_NOVEDADES   JOB_DS_ARCHIVOS_102_CIFT   JOB_DS_ARCHIVOS_161_CIFT   JOB_DS_ARCHIVOS_163_CIFT   JOB_DS_ARCHIVOS_166_CIFT   JOB_DS_ARCHIVOS_185_CIFT   JOB_DS_ARCHIVOS_187_CIFT   JOB_DS_ARCHIVOS_187P_CIFT   JOB_DS_ARCHIVOS_A_CIFT   JOB_DS_ARCHIVOS_UNION   JOB_ORA_AJUSTE_NOVEDADES   JOB_SF_NOMBRES_CTIF   JOB_UBICACION_CONTROL_FTP  PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > JOB > CIFT > SEQUENCE   SEQ_ARCHIVOS_GAW_FTP   SEQ_DS_AJUSTE_NOVEDADES   SEQ_PRINCIPAL_SF_CTIF   SEQ_SF_CTIF_102   SEQ_SF_CTIF_107   SEQ_SF_CTIF_161   SEQ_SF_CTIF_163   SEQ_SF_CTIF_166   SEQ_SF_CTIF_185   SEQ_SF_CTIF_187   SEQ_SF_CTIF_187P  PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > JOB > CUPOS > JOB   JOB_DS_CARGA_CUPOS_CTIF_FC   JOB_DS_CARGA_CUPOS_CTIF_SISCAR   JOB_DS_CARGA_CUPOS_CTIF_SOBREGIROS   JOB_DS_CARGA_CUPOS_CTIF_TC   JOB_DS_CARGAR_INTERES_360_365   JOB_DS_CRUCE_CUPOS_CTIF   JOB_DS_UNION_CUPOS_CTIF   JOB_SF_NOMBRES_CUPOS   JOB_SF_DS_VALIDADOR_SALDOS   JOB_UBICACION_CONTROL_FTP_CUPOS  PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > JOB > CUPOS > SEQUENCE   SEQ_ARCHIVOS_GAW_FTP_CUPOS   SEQ_CARGUES_CUPOS_CTIF   SEQ_SF_CARGA_CUPOS_CTIF_FC   SEQ_SF_CARGA_CUPOS_CTIF_SOBREGIROS   SEQ_SF_CARGA_CUPOS_CTIF_SISCAR   SEQ_SF_CARGA_CUPOS_CTIF_TC   SEQ_SF_CARGA_INT_360_365   SEQ_VALIDADOR_SALDO_PL  PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > JOB   JOB_1_DS_TARJETAS_TCA003_A   JOB_1_DS_TASAS_FLEXCUBE   JOB_1_SISCAR   JOB_DS_CUPO_PRORATEO_OBLI_FS   JOB_DS_CUPO_PRORATEO_OBLI_TAR_SOBRE   JOB_DS_CUPOS_UNION_PRORATEO   JOB_DS_DATAPATCH_GOLDEN   JOB_DS_DATAPATCH_NOVEDADES   JOB_DS_EXCEL_NOVEDADES   JOB_DS_EXCEL_NOVEDADES_LOG   JOB_DS_OBLIGACIONES_SALIDA   JOB_DS_ORA_ARCHIVO_CONDICIONES_SALIDA   JOB_DS_ORA_OBLIDACIONES_74_75_76_77   JOB_DS_ORACLE_VALFLUJOCORTE   JOB_DS_ORACLE_VALFLUJOMES   JOB_DS_SARCAR_CUPO_TARJETA   JOB_DS_SARCAR_TODO   JOB_DS_SF_CONDICIONES   JOB_DS_SISCAR_EMPLEADOS   JOB_DS_SISCAR_PAGOS_INTERESES_MORA   JOB_DS_TARJETAS_ACTIVAS   JOB_DS_UNION_COD_PERIODO_CAPITAL_INTERESES   JOB_ORA_DS_COD_PERIODO_CAPITAL_INTERESES   JOB_ORA_DS_COD_PERIODO_CAPITAL_INTERESES_MES   JOB_ORA_DS_CONDICIONES_FINAL   JOB_DS_VALIDADOR_DIAS_CAUSADOS   JOB_DS_VALIDADOR_82_INSERT_NOVEDADES   JOB_ORA_DS_OBLIGACIONES   JOB_ORA_DS_OBLIGACIONES_FINAL   JOB_ORA_DS_OBLIGACIONES_CONDI   JOB_ORA_DS_CONDICIONES_FINAL   JOB_ORA_VALIDADORES_OBLI_CON_FLUJO_UPDATE_CIFT   JOB_ORA_VALIDADORES_OBLI_CON_FLUJO_UPDATE   JOB_ORA_VALIDADORES_OBLI_CON_FLUJO_UP   JOB_ORA_VALIDADORES_OBLI_CON_FLUJO_INSERT   JOB_ORA_SF_OBLIGACIONES   JOB_ORA_SF_ARCHIVO_CONDICIONES   JOB_ORA_SF_OBLIGACIONES_PRODUCCION   JOB_ORA_SF_OBLIGACIONES_SALIDA   PRY_PLANOS_SALIDA > Jobs > CQ115870 - Condiciones Financieras SAS > SEQUENCE   SEQ_SF_NOVEDADES_FILTRO   SEQ_SF_NOVEDADES_FILTRO_LOG   SEQ_UNION_CF   SEQ_UNION_CF_CICLO_1  Paso 2: Por favor instalar las siguiente fuentes en el proyectos PRY_PLANOS_SALIDA con los nombres de dsx : Causaciones_condiciones.dsx condiciones_1.dsx condiciones_2.dsx cupos_condiciones.dsx Ubicados en la ruta:https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EoQJIqPuJjRJgxCuFTEKd1IB0088DGnDvvgo7rXQoLTnGQ?e=8Xd3xT""";Baja;30
Buen dia, favor su colaboracion para correr cahe homologacion tipos;Sin Definir;30
"Paso 1: N/A""	  Paso 2: Para Datastage: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx: PRY_PLANOS_SALIDA_2-CCAS_4052-SEQ_PPAL_LINEAS_SOSTENIBLES-1.0.1.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EoUdwb0mc31HsQcEMqIceWIB7RJU_PbDRTpCrE85rFREjw?e=6vtRmH";Baja;30
Paso 1: N/A	  Paso 2: Para Datastage: En el proyecto PRY_MRA instalar el dsx PRY_MRA-CCAS_4053-SEQ_PPAL_TASA_FTP_ACTUALIZA_MRA-1.0.4.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/Et2JheRipxJDi-nGG0RUlyIBPIztgaDj0_VB-qSzvTW7XA?e=BZxYiI;Baja;30
Paso 1: En el proyecto PRY_CALIDAD_DATOS realizar Backup a las rutas: PRY_CALIDAD_DATOS > Jobs > 52. Riesgo Operacional > 01. Extraccion > JOB_EXT_RIESGO_OPE_MONITOR_52 PRY_CALIDAD_DATOS > Jobs > 66. Registro de Proveedores > 01.Extraccion > JOB_EXT_PROVEEDORES_66 PRY_CALIDAD_DATOS > Jobs > 66. Registro de Proveedores > 01.Extraccion > SEQ_EXT_PROVEEDORES_66 PRY_CALIDAD_DATOS > Jobs > 97. Registro Clientes - MDM > 01. Extraccion > 01. Extraccion > JOB_EXT_REGISTRO_CLIENTES_PJ_BA  Paso 2: En el proyecto PRY_CALIDAD_DATOS Instalar el dsx: PRY_CALIDAD_DATOS-CDDYA3606-SEQ_PPAL_RIESGO_OPERACIONAL_52-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/Etj4tKUE2ZpHq0ikU63lq8cB8jYN2QuLvdZbzAeuw2icJg?e=Vs4Z8E;Baja;30
Paso1: Realizar Backup de las siguientes Rutas: 1.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_BORRAR_DS_GRECO 2.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_DIGITO_VERIFICACION 3.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_GRUPOECONOMICO 4.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_GRUPOEMPRESA 5.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_OBSERVACION 6.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_OTRAS_RELACIONES_ENDEUDAMIENTO 7.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_PC_CLIENTE_RAZON 8.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_EXT_VW_GRUPOEMPRESA 9.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_LOD_GRUPOSECONOMICOS 10.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Jobs > JOB_TRF_GRUPOSECONOMICOS 11.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Sequences > SEQ_LOD_GRUPOSECONOMICOS 12.	PRY_CREDITICIO > Jobs > GRUPOS_ECONOMICOS_DESCARGA_PLANO > Sequences > SEQ_PPAL_PLANO_GRUPOS_ECONOMICOS  Paso 2: En el proyecto PRY_CREDITICIO Instalar el dsx: PRY_CREDITICIO-PYCC144-SEQ_PPAL_PLANO_GRUPOS_ECONOMICOS-1.0.0.dsx Ubicado en la ruta:  https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/ErmBFWtJkZJAtMS7ypggl1kB0ArGyw0o3n8DUp6TH3caAA?e=Jbherr;Baja;30
"Paso 1: N/A  Paso 2: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx PRY_PLANOS_SALIDA_2-JIRA_TCF_19-SEQ_PPAL_REPORTES_MASIVO_SEGUROS-1.0.3.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EpfenpHUKoNNl68LXjyez7MBmI-3E17_A-gkkHSO_x5YOQ?e=grWIHO""";Baja;30
"Paso 1: N/A  Paso 2: Ejecutar el script del RF FlujoBaseDatos RF581919 en la base de datos OPDSTG""";Baja;30
Paso 1: N/A  Paso 2: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx PRY_PLANOS_SALIDA_2-TUDO92-SEQ_PPAL_SIF_SOX-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/ElOPW1pmBQVIiUR8cY0wH5YBJVaIdkfRkAA3dVppnGkxMA?e=LlMeUB;Baja;30
"Paso 1: IMPORTANTE: Realizar los backups por separado, se esperan 4 backups.  En el proyecto PRY_PLANOS_SALIDA 1.  Realizar Backup a las rutas PRY_PLANOS_SALIDA > Jobs > CQ181154 - Formato 343 > Formato 343 > Sequence > SEQ_PPAL_FTO343_181154  2.  Realizar Backup a las rutas PRY_PLANOS_SALIDA > Jobs > CQ181154 - Formato 343 > Super Compra > Sequence > SEQ_PPAL_SUPERCOMPRA_181154  3.  Realizar Backup a las rutas PRY_PLANOS_SALIDA > Jobs > CQ177877 - Actualización Tecnológica - DTN > CTAS_AHORROS > 04 - PPAL > SEQ_PPAL_PLANO_DTN_CTAS_AHORROS  4.  Realizar Backup a las rutas PRY_PLANOS_SALIDA > Jobs > CQ177877 - Actualización Tecnológica - DTN > CTAS_CORRIENTES > 04 - PPAL > SEQ_PPAL_PLANO_DTN_CTAS_CORRIENTES  Paso 2: Para Datastage: En el proyecto PRY_PLANOS_SALIDA instalar los dsx : PRY_PLANOS_SALIDA-TCCA_114-SEQ_PPAL_FTO343_181154-1.0.0.dsx PRY_PLANOS_SALIDA-TCCA_114-SEQ_PPAL_SUPERCOMPRA_181154-1.0.0.dsx PRY_PLANOS_SALIDA-TCCA_114-SEQ_PPAL_PLANO_DTN_CTAS_AHORROS-1.0.0.dsx PRY_PLANOS_SALIDA-TCCA_114-SEQ_PPAL_PLANO_DTN_CTAS_CORRIENTES-1.0.0.dsx  Ubicados en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EtmtZzPaPExIqO6c0QY0l6UBCSYyzcdcC16mr3AqPITBeg?e=KGHhUh""";Baja;30
"Paso 1: Realizar el backup de las siguientes rutas En el proyecto PRY_PLANOS_SALIDA_2 5. realizar Backup a las rutas PRY_PLANOS_SALIDA_2 > Jobs > TC_SOCIO_DIA > MASTERCARD > 04 - SEQ > SEQ_EXT_TC_MASTER PRY_PLANOS_SALIDA_2 > Jobs > TC_SOCIO_DIA > MASTERCARD > 04 - SEQ > SEQ_PPAL_PLANO_TC_MASTER  Paso 2: En el proyecto PRY_PLANOS_SALIDA_2 instalar el dsx: PRY_PLANOS_SALIDA_2-TCCA_114-SEQ_PPAL_PLANO_TC_MASTER-1.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EtmtZzPaPExIqO6c0QY0l6UBCSYyzcdcC16mr3AqPITBeg?e=KGHhUh""";Baja;30
Paso 1: Realizar backup en el siguiente proyecto  PRY_CDATOS de la siguientes rutas: PRY_CDATOS > Jobs > INTERFAZ_FUNCIONAL_REPLICAS_ADMSAS > CQ147959_Replicas_Flujos_Reales_Admsas_CORTE > SEQUENCE SEQ_FLEXCUBE_CORTE_187 PRY_CDATOS > Jobs > INTERFAZ_FUNCIONAL_REPLICAS_ADMSAS > CQ147959_Replicas_Flujos_Reales_Admsas_CORTE > JOB   JOB_ORA_DETALLE_FLEXCUBE_DELETE_TMP_CORTE_187   JOB_ORA_DS_ACCOUNT_SCHEDULES_CORTE_FLEXCUBE   JOB_ORA_DS_CLTB_EVENT_ENTRIES_CORTE_FLEXCUBE   JOB_ORA_DS_CLTB_LIQ_CORTE_FLEXCUBE   JOB_ORA_DS_CLTB_LIQ_REVERSIONES_CORTE_FLEXCUBE   JOB_ORA_DS_REVERSION_PAGO_VERSION_CORTE_FLEXCUBE   JOB_DS_ODS_CAMBIO_FECHA_CUOTA_CERO_CORTE   JOB_DS_ODS_DETALLE_REAL_CAPITALIZACION_CORTE   JOB_DS_AGRUPAMIENTO_FECHAS_ODS_CORTE   JOB_DS_ODS_REVESIONES_INICIALES_CORTE   JOB_DS_ORA_DETALLE_FLEXCUBE_CORTE_187   JOB_DS_ODS_DETALLE_REAL_CORTE   JOB_DS_ODS_DETALLE_REAL_CORTE_2   JOB_DS_ODS_DETALLE_REAL_CORTE_CAL   JOB_DS_ODS_DETALLE_RESTA_REAL_CORTE   JOB_DS_ODS_ENCABEZADO_REAL_CORTE  Paso 2: Instalar en el proyecto PRY_CDATOS Instalar el dsx: corte_flujos.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EtdDYCkMwQhKh1vLVUh8etcBC6j57htN6JS6Ua2jtDwvhg?e=Glsabq;Baja;30
Paso 1: En el proyecto PRY_PLANOS_SALIDA realizar Backup a las rutas: PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_CARDS_1 PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_CARDS_N PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_CUSTOMERACCOUNTS_1 PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_CUSTOMERS_1 PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_CUSTOMERS_N PRY_PLANOS_SALIDA > Jobs > FC > TI_VOP_CQ144556_Stand_In > JOB > JOB_EXTR_STAND_IN  Paso 2: En el proyecto PRY_PLANOS_SALIDA Instalar el dsx: PRY_PLANOS_SALIDA-TUDO169-SEQ_PPAL_STAND_IN_1-1.0.1.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/ElBaU5pTcGRLtdStuXy13NUBkwahiuHq8P05_QCTZjn9Lw?e=GwxN2K;Baja;30
Paso 1: En el proyecto PRY_CTIF realizar Backup a las rutas: PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 004-PPAL > SEQ_PPAL_RECUPERACION_MASIVA_SARC_CTIF PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 001-EXT > JOB_EXT_CONTROL_FTP_GAW_RECUPERACION PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 001-EXT > JOB_EXT_DS_TBLCASTIGOS_RECUPERACION PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 001-EXT > JOB_EXT_DS_TBLRECUPERACIONES_RECUPERACION PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 001-EXT > JOB_EXT_SF_RECUPERACION_MASIVA_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 001-EXT > SEQ_EXT_CONTROL_FTP_GAW_RECUPERACION PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 002-TRF > JOB_HOM_FORMA_PAGO_SARC_R PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 002-TRF > JOB_TRF_RECUPERACION_MASIVA_ELIMINA_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 002-TRF > JOB_TRF_RECUPERACION_MASIVA_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 002-TRF > JOB_TRF_RECUPERACION_MASIVA_SARC_2 PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 003-LOD > JOB_LOD_CASTIGOS_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 003-LOD > JOB_LOD_ELIMINACIONES_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 003-LOD > JOB_LOD_RECUPERACIONES_SARC PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 003-LOD > JOB_LOD_SF_RECUPERACIONES_ERROR PRY_CTIF > Jobs > 021-RECUPERACIONES_MASIVAS_SARC > 003-LOD > SEQ_LOD_CONTROL_FTP_GAW_ERROR_RECUPERA  Paso 2: En el proyecto PRY_CTIF instalar el dsx: PRY_CTIF-IM1178659-SEQ_PPAL_RECUPERACION_MASIVA_SARC_CTIF-1.0.1.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EiI-zmTlquRPu36K4-uE1U4BX-kXJuOc-330qbevIT9KrA?e=RK70FW;Baja;30
Paso 1: En el proyecto PRY_PLANOS_SALIDA realizar Backup a las rutas Jobs > CQ242045 - SABANA PASIVAS > SEQ > SEQ_PPAL_SABANA_PASIVAS_CIFRADO Jobs > CQ242045 - SABANA PASIVAS > SEQ > SEQ_PPAL_SABANA_PASIVAS_NO_CIFRADO Jobs > CQ242045 - SABANA PASIVAS > JOBS > JOB_EXTRACC_SABANA_PASIVAS Jobs > CQ242045 - SABANA PASIVAS > JOBS > JOB_EXT_ARGRUPACION_SABANA_PASIVAS  Paso 2: En el proyecto PRY_PLANOS_SALIDA instalar el dsx: PRY_PLANOS_SALIDA-TCF15-SEQ_PPAL_SABANA_PASIVAS_CIFRADO-3.0.0.dsx Ubicado en la ruta: https://bancoccidente.sharepoint.com/:f:/s/TI-UnidaddeDesarrolloODSETLWA/EqoXkYhXqdNPiMpmfnOTrXUBFpxE1PYIypyLHhKqR9wjJQ?e=3QkEm6;Baja;30
